35017
ビザを入手する手続きはどうしたらいいですか。|Quelle est la procédure pour obtenir un visa ?
あなたが手伝ってくれれば私は本当に助かる。|Si tu m'aidais, je serais vraiment sauvé.
ナンシー、あなたに手紙が来てるよ。|Nancy, voici une lettre pour toi.
私は逃げようとした。|J'ai essayé de m'échapper.
予防接種を受けていかなきゃいけない。|Je dois recevoir des vaccins.
私は私自身を修正したい。|Je veux me mettre à niveau.
この犬は我が連隊のマスコットだ。|Ce chien est la mascotte de mon régiment.
もうお父さんは帰ってきたの。|Est-ce que mon père est déjà rentré ?
それは重要だから僕が引き受けましょう。|Puisque c'est si important, je vais m'en occuper.
彼女の夢はパリを訪れることだ。|Son rêve est de visiter Paris.
羊に餌を与える時間だ。|C'est l'heure de nourrir les moutons.
テレビのリモコンがソファーの下にある。|Il y a une télécommande sous le canapé.
教養のある、一般のアメリカ人はもはや理解しあえる素養を共有していないという事実が、彼らが効果的に意志疎通できない主な理由なのである。|Le fait qu'en général les Américains éduqués ne partagent plus des connaissances de base est la principale cause de leur incapacité à communiquer avec efficacité.
我々は古代文明の遺跡を発見した。|Nous avons découvert les vestiges d'une ancienne civilisation.
私はこの夏、京都のおじを訪問する。|J'irai rendre visite à mon oncle à Kyoto cet été.
マユコはおかしな夢をみた。|Mayuko a fait un rêve étrange.
その間にトニーは６０代半ばになっていたが、まだよく仕事ができた。しかし新品のトラック、新しい芝刈り機、たくさんの装備を手に入れ３人の手伝いを抱えていた。|À l'époque Tony était au milieu de la soixantaine et encore capable de travailler dur, mais il avait un camion flambant-neuf, une nouvelle tondeuse, un ensemble d'autres équipements et trois personnes pour l'aider.
人々は彼を嘲笑った。|Les gens se sont moqués de lui.
彼はとても才能のある人です。|C'est un homme de grand talent.
トムはメアリーのご近所さんだ。|Tom est le voisin de Marie.
アメリカの文化はヨーロッパから移植されたものだ。|La culture américaine a été importée d'Europe.
なんでいつもトムの肩ばっか持つの？|Pourquoi est-ce que tu prends toujours le parti de Tom ?
彼はついに結婚する決心をした。|Il s'est finalement décidé à se marier.
跪いてあの娘に頼んだよ。|Et c'est à genoux que je la suppliai.
その山の姿は美しい。|La forme de cette montagne est belle.
いい友達になれそうですね。|Je pense que nous pourrions être bons amis.
マユコはひどくつかれていた。|Mayuko était morte de fatigue.
蚊に刺されて痒いよ。何か薬持ってない？|Je souffre de piqûres de moustiques. As-tu un onguent?
私はクラシック音楽を聴くのが好きだ。|J'adore écouter de la musique classique.
だが断る。|Mais je refuse.
彼女は列車に乗り遅れたのかもしれない。|Elle a peut-être raté le train.
彼女はとりわけ音楽が好きです。|Elle aime particulièrement la musique.
おなかがすいているなら、そのパンを食べてもいいよ。|Si tu as faim, tu peux manger le pain.
悪口雑言をいわれても、いわれた人の価値が下がるわけではない。|La bave du crapaud n'atteint pas la blanche colombe.
春が来た。だんだん暖かくなる。|Le printemps est arrivé, il fait de plus en plus doux.
本気？|Tu es sérieux ?
彼は、吉川元春が好き。|Il aime bien Motoharu Kikkawa.
僕の名前覚えてる？|Te souviens-tu de mon nom?
私は起きるのが遅い。|Je suis une lève-tard.
タクシーに乗りましょうか。|On prend un taxi ?
日向ではパイナップルのいい匂いがしている。|Une odeur d'ananas se dégage sous le soleil.
何が起こらんとしているのか知っていたなら、彼らは自分たちの計画を変えたであろう。|S'ils avaient su ce qui allait arriver, ils auraient changé leurs plans.
さようなら。|Adieu !
新入部員にクラブの規則をよくわからせる。|Informez les nouveaux venus des règles du club.
今日の午後には晴れるでしょう。|Il fera beau cet après-midi.
この書類にサインして下さい。|Veuillez apposer votre signature sur ce document s'il vous plaît.
そして、イングランドの多くの小さな町と同じように、ここにも非常に長い歴史があります。|Et comme beaucoup de petites villes en Angleterre, elle a une assez longue histoire.
「ペンを持っていますか」「はい、持っています」|"Avez-vous un stylo?" "Oui."
ごめん、ぼーっとしてた。|Désolée, j’étais ailleurs.
彼は苦労して働いて財産をためた。|Il a construit sa fortune par le dur labeur.
私は少し疲れている。|Je suis un peu fatigué.
靴ベラを持ってますか。|Avez-vous un chausse-pied ?
痛み止めを下さい。|S'il vous plaît, donnez-moi un antalgique.
しかし、彼は友達とサッカーをする。|Mais il joue au football avec son ami.
もっと易しい事を聞いて下さい。|Demandez-moi quelque chose de plus simple.
あ、忘れてた。今日はゴミ出しの日だった！|Ah, j'avais oublié. Aujourd'hui, c'est le jour des ordures.
俺が愛するのは永遠にお前だけ。|C'est toi que j'aimerai toujours.
私も先生です。|Moi aussi, je suis professeur.
さあ、訳すのを始めよう！|Commençons à traduire !
あなたは昨日野球をしましたか。|As-tu joué au baseball hier ?
ぼくの眼鏡をどうしたの。|Qu'as-tu fait de mes lunettes ?
地獄へようこそ。|Bienvenue en enfer !
トムから返事来た？|T’as eu une réponse de Tom ?
彼は耳をすましたが、何も聞こえなかった。|Il a écouté, mais n'a rien entendu.
その缶は灰皿の代わりになる。|Cette canette fera office de cendrier.
彼はどのくらいの速さで走りますか。|À quelle vitesse court-il?
時間と金を無駄にするな。|Ne gaspille pas ton temps ni ton argent.
昨日本を買った。|Hier, j'ai acheté un livre.
一日休みを取っていいですか。|Est-ce que je peux prendre un jour de congé ?
急がないと遅れますよ。|Plus vite, sinon tu seras en retard.
彼はできるだけ速く走った。|Il courut aussi vite qu'il pouvait.
もう少し記憶力がよければなあ。|J'aurais aimé avoir meilleure mémoire.
トムは低血圧だ。|Tom fait de l'hypotension.
速かろうがゆっくりであろうが、注意して運転しなさい。|Que tu conduises vite ou lentement, conduis prudemment.
私はそのことで悲しんでいます。|Cela me rend triste.
私の若い頃にだれかいてくれればよかったと心から思う。|J'aurais aimé du fond de mon cœur avoir quelqu'un pour moi pendant ma jeunesse.
チャンネル変えてもいい？|Je peux changer de chaîne ?
煙草は健康に有害である。|Fumer nuit à la santé.
変更した？|Tu l'as changé ?
片目にごみが入った。|J'ai une poussière dans l'œil.
チケットが手に入ったらすぐに君のところに送ります。|Dès que nous aurons les tickets, nous vous les enverrons.
わたしのところへブドウ酒を回して下さい。|Passez-moi le vin s'il vous plaît.
私はその知らせにびっくりした。|J'ai été étonné de ces nouvelles.
賢い人ならそんなこと言わないでしょう。|Un homme sage ne dirait pas une telle chose.
私には中古車も買えない。|Je ne peux pas non plus me permettre d'acheter une voiture d'occasion.
教育ほど重要なものはない。|Il n'y a rien de plus important dans la vie que l'éducation.
出火のときはそのボタンを押してください。|En cas d'incendie, appuyez sur le bouton.
彼は自分が潔白であることを私に確信させた。|Il m'a convaincu de son innocence.
ヨーロッパで一番高い山は何ですか？|Quelle est la plus haute montagne d'Europe ?
はい、あしたは休みます。|Oui, je vais rester chez moi demain.
あまり見えない。|Je le vois rarement.
彼らは街路の雪を取り払った。|Ils ont déblayé la neige des rues.
出かけるときは、必ず電気を消してくれ。|Assure-toi de couper l'électricité en partant.
サッカーをしていて後頭部にボールが当たりました。|Un ballon a frappé l'arrière de ma tête lorsque je jouais au foot.
こんな幸せであったことがない。|Jamais je n'ai été aussi heureux.
私は図書館へ行ってきたところです。|Je suis allé à la bibliothèque.
いいね、どこかいいところを知っている？|Bien sûr. Tu connais un endroit sympa ?
彼は速く歩くには年をとり過ぎている。|Il est si âgé qu'il ne peut pas marcher vite.
彼女はトニーに言いました。|Elle l'a dit à Tony.
ご主人によろしくお伝え下さい。|Transmettez mes amitiés à votre mari.
